Date,AAPL,GOOGL,JNJ,JPM,MA,MSFT,TSLA,V,WMT,XOM
2020-03-16,58.470359802246094,53.17845916748047,106.87603759765625,74.31037902832031,227.03314208984375,128.35833740234375,29.67133331298828,145.30923461914062,32.57369613647461,26.126375198364258
2020-03-17,61.04129409790039,55.41164779663086,114.82889556884766,78.85176849365234,229.18162536621094,138.9269561767578,28.68000030517578,150.9300994873047,36.38759231567383,27.8837890625
2020-03-18,59.547000885009766,54.07996368408203,113.45860290527344,70.55113983154297,219.59542846679688,133.07864379882812,24.08133316040039,141.93487548828125,37.400569915771484,25.088592529296875
2020-03-19,59.09074401855469,55.09495544433594,106.80880737304688,71.73694610595703,218.84400939941406,135.26817321777344,28.50933265686035,145.53871154785156,36.60682678222656,26.08092498779297
2020-03-20,55.3393440246582,52.94105911254883,100.78949737548828,70.2231674194336,203.68917846679688,130.18772888183594,28.50200080871582,140.3576202392578,34.92741012573242,24.80074691772461
2020-03-23,54.1637077331543,52.243247985839844,93.43350982666016,66.46388244628906,195.86605834960938,128.88909912109375,28.952667236328125,129.75648498535156,35.02242660522461,23.823556900024414
2020-03-24,59.59769821166992,56.003902435302734,100.19261932373047,74.36925506591797,228.40121459960938,140.6046142578125,33.66666793823242,147.71817016601562,35.25226593017578,26.846010208129883
2020-03-25,59.26938247680664,54.59687805175781,100.37757873535156,77.14454650878906,247.10153198242188,139.25865173339844,35.95000076293945,154.64862060546875,33.526885986328125,28.247392654418945
2020-03-26,62.388328552246094,57.63494110107422,106.40525817871094,82.51850128173828,253.5565185546875,147.96942138671875,35.21066665649414,161.43565368652344,33.65559768676758,29.40637969970703
2020-03-27,59.805301666259766,55.025081634521484,103.53853607177734,76.63995361328125,238.59434509277344,141.89369201660156,34.29066848754883,154.43826293945312,33.58205032348633,27.989845275878906
2020-03-30,61.51203536987305,56.81174087524414,111.81925201416016,78.63310241699219,243.98959350585938,151.8745880126953,33.47533416748047,158.2715606689453,35.30130386352539,28.406461715698242
2020-03-31,61.38649368286133,57.58686828613281,110.23878479003906,75.71485137939453,232.72706604003906,149.4860076904297,34.93333435058594,154.01771545410156,34.820152282714844,28.76250457763672
2020-04-01,58.15650939941406,54.62066650390625,108.28836822509766,70.9463882446289,220.25059509277344,144.1780242919922,32.104000091552734,146.3607635498047,34.97950744628906,28.429187774658203
2020-04-02,59.1269645690918,55.36060333251953,111.93693542480469,73.59552764892578,230.14508056640625,147.16372680664062,30.29800033569336,150.4521026611328,36.361656188964844,30.603235244750977
